0.000000000,0.002941821
1.000000000,0.000032903
2.000000000,0.102784288
3.000000000,0.208515655
4.000000000,0.305944813
5.000000000,0.418117988
6.000000000,0.513372243
7.000000000,0.623644557
8.000000000,0.720305850
9.000000000,0.825599440
10.000000000,0.930750386
11.000000000,1.037533785
12.000000000,1.138558955
13.000000000,1.239777106
14.000000000,1.349142996
15.000000000,1.450227951
16.000000000,1.550650309
17.000000000,1.654847804
18.000000000,1.754786400
19.000000000,1.866546225
20.000000000,1.964789707
21.000000000,2.067807706
22.000000000,2.170206408
23.000000000,2.381455698
24.000000000,2.378998761
25.000000000,2.382587053
26.000000000,2.393239707
27.000000000,2.396994722
28.000000000,2.398175697
29.000000000,2.409167653
30.000000000,2.419126971
31.000000000,2.420159162
32.000000000,2.424088480
33.000000000,2.432768780
34.000000000,2.448753719
35.000000000,2.447459468
36.000000000,2.444142151
37.000000000,2.457334685
38.000000000,2.457337218
39.000000000,2.465022427
40.000000000,2.468011257
41.000000000,2.472228344
42.000000000,2.473155408
43.000000000,2.476041204
44.000000000,2.480448387
45.000000000,2.488201468
46.000000000,2.496773942
47.000000000,2.490771244
48.000000000,2.503047472
49.000000000,2.506103342
50.000000000,2.510798057
51.000000000,2.515720494
52.000000000,2.527982762
53.000000000,2.527441726
54.000000000,2.530025639
55.000000000,2.542953894
56.000000000,2.549450357
57.000000000,2.554212067
58.000000000,2.560987040
59.000000000,2.568767437
60.000000000,2.583837932
61.000000000,2.585982211
62.000000000,2.603911486
63.000000000,2.628366421
64.000000000,2.627011608
65.000000000,2.622895631
66.000000000,2.628036173
67.000000000,2.630016117
68.000000000,2.633824510
69.000000000,2.644104432
70.000000000,2.639416156
71.000000000,2.640681390
72.000000000,2.649077694
73.000000000,2.659739065
74.000000000,2.661955869
75.000000000,2.623307207
76.000000000,2.638308344
77.000000000,2.639795536
78.000000000,2.636858867
79.000000000,2.635588847
80.000000000,2.633079744
81.000000000,2.628009279
82.000000000,2.626972359
83.000000000,2.618267336
84.000000000,2.608715436
85.000000000,2.609412271
86.000000000,2.596947658
87.000000000,2.588864526
88.000000000,2.583358503
89.000000000,2.572894443
90.000000000,2.571604709
91.000000000,2.563075584
92.000000000,2.565427239
93.000000000,2.556473204
94.000000000,2.562989259
