0.000000000,0.000000000
1.000000000,9.027597068
2.000000000,8.619949925
3.000000000,9.259164383
4.000000000,8.531509036
5.000000000,9.640079459
6.000000000,11.321470472
7.000000000,12.046370272
8.000000000,11.255031110
9.000000000,11.373712695
10.000000000,11.609379836
11.000000000,12.735782828
12.000000000,13.215977026
13.000000000,12.459602308
14.000000000,12.668179488
15.000000000,13.890563540
16.000000000,13.912472976
17.000000000,14.366337198
18.000000000,13.289010539
19.000000000,12.543759499
20.000000000,13.181453578
21.000000000,12.570059582
22.000000000,11.709735390
23.000000000,12.556217126
24.000000000,12.876352535
25.000000000,11.851574532
26.000000000,13.343337037
27.000000000,10.873627315
28.000000000,11.413438775
29.000000000,10.717515969
30.000000000,10.242300196
31.000000000,9.998140495
32.000000000,9.406890466
33.000000000,9.923569103
34.000000000,10.489942898
35.000000000,9.526945521
36.000000000,10.015437774
37.000000000,8.799884522
38.000000000,9.582064852
39.000000000,9.326926390
40.000000000,9.497807318
41.000000000,9.230054570
42.000000000,9.694721997
43.000000000,9.312305495
44.000000000,9.889540925
45.000000000,9.977686500
46.000000000,9.839790885
47.000000000,10.369183162
48.000000000,8.809249038
49.000000000,8.462626981
50.000000000,9.847043237
51.000000000,9.877940757
52.000000000,8.485217572
53.000000000,9.450949374
54.000000000,10.762580744
55.000000000,9.857396666
56.000000000,9.055369205
57.000000000,8.924943658
58.000000000,8.179928425
59.000000000,7.391189370
60.000000000,9.403207219
61.000000000,9.373597726
62.000000000,10.106352564
63.000000000,9.600865792
64.000000000,9.078036675
65.000000000,10.550025841
66.000000000,52.386192853
67.000000000,54.254309749
68.000000000,55.854663892
69.000000000,55.086932559
70.000000000,57.024847180
71.000000000,55.621006384
72.000000000,56.605464959
73.000000000,60.335284453
74.000000000,57.408114721
75.000000000,57.485912469
76.000000000,59.373307862
77.000000000,60.076192125
78.000000000,59.559655361
79.000000000,57.645187142
80.000000000,61.129178214
81.000000000,59.630610385
82.000000000,58.158842338
83.000000000,60.032048148
84.000000000,53.912739181
85.000000000,60.394786614
86.000000000,59.279670708
87.000000000,60.300791847
88.000000000,59.984873061
89.000000000,60.001073341
90.000000000,60.372889126
91.000000000,59.810946467
92.000000000,61.592646230
93.000000000,60.384846367
94.000000000,59.379445099
95.000000000,60.862585871
96.000000000,62.319891932
97.000000000,61.239633686
98.000000000,61.037411040
99.000000000,61.526762770
100.000000000,60.997573704
101.000000000,61.716504552
102.000000000,61.252685557
103.000000000,61.216699850
104.000000000,62.027228226
105.000000000,62.028870183
106.000000000,59.703292702
107.000000000,60.463422587
108.000000000,60.765114636
109.000000000,59.212567070
110.000000000,60.092264687
111.000000000,57.796954947
112.000000000,57.782141963
113.000000000,60.391657963
114.000000000,58.983992804
115.000000000,59.717068816
116.000000000,57.362034196
117.000000000,58.374999126
118.000000000,57.818439364
119.000000000,61.500983594
120.000000000,61.563256337
121.000000000,62.085694663
122.000000000,62.416518939
123.000000000,61.490962426
124.000000000,62.101004411
125.000000000,63.470807474
126.000000000,60.847254333
127.000000000,62.428012975
128.000000000,61.968248851
129.000000000,61.679887979
130.000000000,62.622485204
131.000000000,62.173885658
132.000000000,62.324929051
133.000000000,62.231062167
134.000000000,63.464524850
135.000000000,63.818001551
136.000000000,61.412787406
137.000000000,62.246258593
138.000000000,62.112587617
139.000000000,60.690852974
140.000000000,59.944265040
141.000000000,60.603958854
142.000000000,60.552436832
143.000000000,61.713431821
144.000000000,60.978975805
145.000000000,60.413781163
146.000000000,60.893768044
147.000000000,62.115963542
148.000000000,62.367606852
149.000000000,62.019162397
150.000000000,62.031667405
151.000000000,61.691078540
152.000000000,61.310467536
153.000000000,61.732753206
154.000000000,60.437714067
155.000000000,62.312514869
156.000000000,61.757356934
157.000000000,61.555452693
158.000000000,60.340491447
159.000000000,61.632190578
160.000000000,61.302555517
161.000000000,59.673829170
162.000000000,58.803105893
163.000000000,58.695247425
164.000000000,59.371620536
165.000000000,58.057666961
166.000000000,57.388297798
167.000000000,53.911274768
168.000000000,57.819621282
169.000000000,55.720191045
170.000000000,59.739670336
171.000000000,59.588547649
172.000000000,61.804843746
173.000000000,59.512233372
174.000000000,59.852393582
175.000000000,60.613790020
176.000000000,60.676695018
177.000000000,60.216668800
178.000000000,61.179686206
179.000000000,60.640984655
180.000000000,60.473179114
181.000000000,60.590294332
182.000000000,60.488819508
183.000000000,59.908982724
184.000000000,58.266050625
185.000000000,59.002675200
186.000000000,61.776468985
187.000000000,60.257551241
188.000000000,59.670774960
189.000000000,59.573570546
190.000000000,62.922189932
191.000000000,61.995355742
192.000000000,62.983297460
193.000000000,62.471017101
194.000000000,62.383506510
195.000000000,60.919735547
196.000000000,60.159021429
197.000000000,59.624442127
198.000000000,59.443325229
199.000000000,61.177184583
200.000000000,61.277528429
201.000000000,59.890046333
202.000000000,60.818925425
203.000000000,60.238297848
204.000000000,60.862320057
205.000000000,59.967103593
206.000000000,60.359187843
207.000000000,60.889920564
208.000000000,58.624471649
209.000000000,60.369127023
210.000000000,61.062269256
211.000000000,59.974416217
212.000000000,59.049014439
213.000000000,61.541850712
214.000000000,59.921512900
215.000000000,61.055346778
216.000000000,61.255498453
217.000000000,60.683012830
218.000000000,60.456025886
219.000000000,60.094363096
220.000000000,60.599370800
221.000000000,59.776666039
222.000000000,62.332151010
223.000000000,60.541888386
224.000000000,59.971031193
225.000000000,62.481743591
226.000000000,61.984481571
227.000000000,61.113872875
228.000000000,60.732229407
229.000000000,60.532269737
230.000000000,62.084920229
231.000000000,60.189120433
232.000000000,62.543162389
233.000000000,60.111450330
234.000000000,60.333865695
235.000000000,59.853798947
236.000000000,60.477364469
237.000000000,60.133436390
238.000000000,60.021943899
239.000000000,61.592738383
240.000000000,61.743430002
241.000000000,59.505949583
242.000000000,62.604017094
243.000000000,60.367441723
244.000000000,62.411170508
245.000000000,62.000737064
246.000000000,60.011498784
247.000000000,62.820018300
248.000000000,60.000571872
249.000000000,59.980246695
250.000000000,62.195134322
251.000000000,62.279416993
252.000000000,60.755847204
253.000000000,61.006480290
254.000000000,62.899039533
255.000000000,61.473200442
256.000000000,61.138818473
257.000000000,62.353511705
258.000000000,62.121026275
259.000000000,61.240543066
260.000000000,61.752695212
261.000000000,60.928894395
262.000000000,61.985255480
263.000000000,61.732041243
264.000000000,62.974488948
265.000000000,62.328906538
266.000000000,61.212013526
267.000000000,60.910024978
268.000000000,59.978644883
269.000000000,61.152537398
270.000000000,62.158244781
271.000000000,62.228500594
272.000000000,62.020742301
273.000000000,62.230074125
274.000000000,62.146541860
275.000000000,62.664851135
276.000000000,62.695342725
277.000000000,62.301041119
278.000000000,63.237549361
279.000000000,64.528881825
280.000000000,62.674434252
281.000000000,64.327091035
282.000000000,65.206471549
283.000000000,62.212383051
284.000000000,63.627188208
285.000000000,64.528470816
286.000000000,63.527890531
287.000000000,63.270602167
288.000000000,63.779827908
289.000000000,65.544668114
290.000000000,64.193375732
291.000000000,63.204839048
292.000000000,64.868358286
293.000000000,65.587116996
294.000000000,63.614101939
295.000000000,64.530966628
296.000000000,63.240437733
297.000000000,64.101760919
298.000000000,63.401057385
299.000000000,64.324888863
300.000000000,67.274234127
301.000000000,65.161674024
302.000000000,66.390488080
303.000000000,64.875572748
304.000000000,64.901557830
305.000000000,66.451919314
306.000000000,65.449542424
307.000000000,65.155423521
308.000000000,66.243599151
309.000000000,67.198510056
310.000000000,66.132576328
311.000000000,66.203915377
312.000000000,65.165202836
313.000000000,65.512275627
314.000000000,65.868107986
315.000000000,65.215175934
316.000000000,66.564182862
317.000000000,64.218623244
318.000000000,63.255764511
319.000000000,64.510058313
320.000000000,65.026226253
321.000000000,65.135261961
322.000000000,63.781564645
323.000000000,63.394339721
324.000000000,63.104668139
325.000000000,64.385664323
326.000000000,63.389613530
327.000000000,66.028911033
328.000000000,65.297640942
329.000000000,65.893633405
330.000000000,67.405921512
331.000000000,67.725240718
332.000000000,69.700419226
333.000000000,69.405144857
334.000000000,66.604490578
335.000000000,68.293760931
336.000000000,67.248213950
337.000000000,68.311888657
338.000000000,67.999841538
339.000000000,69.407092627
340.000000000,68.196296123
341.000000000,68.697548732
342.000000000,67.937528584
343.000000000,68.353143275
344.000000000,67.022845504
345.000000000,66.928456862
346.000000000,67.247392619
347.000000000,65.682549566
348.000000000,66.623544685
349.000000000,65.537672264
350.000000000,64.845679339
351.000000000,66.467685300
352.000000000,66.259930232
353.000000000,65.881150822
354.000000000,64.755057543
355.000000000,68.308992753
356.000000000,64.522655828
357.000000000,64.689044595
358.000000000,62.550495787
359.000000000,64.703647927
360.000000000,64.370049131
361.000000000,66.532366673
362.000000000,65.592390567
363.000000000,64.561610663
364.000000000,65.484155490
365.000000000,65.708475704
366.000000000,65.779561752
367.000000000,64.990505871
368.000000000,67.332729713
369.000000000,67.223728061
370.000000000,66.506224878
371.000000000,65.940963216
372.000000000,65.912668217
373.000000000,67.006357855
374.000000000,70.114358487
375.000000000,67.769037582
376.000000000,68.939975347
377.000000000,69.312697296
378.000000000,69.909706448
379.000000000,68.490864629
380.000000000,69.322444160
381.000000000,69.193700113
382.000000000,71.196991945
383.000000000,70.151988023
384.000000000,70.080987581
385.000000000,65.404573170
386.000000000,65.744940877
387.000000000,67.654704775
388.000000000,65.800465727
389.000000000,65.436143378
390.000000000,67.483176902
391.000000000,68.803380112
392.000000000,68.044622017
393.000000000,67.507741797
394.000000000,69.751703450
395.000000000,67.906660737
396.000000000,69.751092646
397.000000000,69.779663061
398.000000000,68.900763701
399.000000000,68.222234306
400.000000000,69.239145079
401.000000000,68.793601138
402.000000000,69.434033517
403.000000000,69.621328185
404.000000000,68.199572106
405.000000000,65.321016491
406.000000000,67.449245949
407.000000000,67.351610602
408.000000000,66.556404439
409.000000000,66.131370021
410.000000000,64.209629280
411.000000000,62.333669311
412.000000000,63.506666796
413.000000000,61.329772899
414.000000000,61.431124664
415.000000000,61.267324541
416.000000000,59.489720409
417.000000000,59.798950793
418.000000000,67.544171917
419.000000000,66.370740246
420.000000000,65.416467737
421.000000000,65.715076890
422.000000000,65.731687758
423.000000000,66.771089072
424.000000000,66.499239587
425.000000000,65.897183517
426.000000000,66.872539798
427.000000000,66.873495733
428.000000000,67.022095518
429.000000000,68.656652529
430.000000000,66.193942050
431.000000000,67.066392283
432.000000000,66.411859017
433.000000000,64.805574650
434.000000000,68.514242866
435.000000000,67.952249351
436.000000000,66.800138192
437.000000000,68.203723537
438.000000000,71.139235889
439.000000000,68.749694296
440.000000000,70.628304694
441.000000000,70.291756359
442.000000000,70.058690044
443.000000000,71.438727780
444.000000000,70.736705418
445.000000000,71.262938118
446.000000000,70.388788265
447.000000000,70.187158565
448.000000000,70.330211986
449.000000000,70.444462031
450.000000000,69.703598053
451.000000000,70.658445378
452.000000000,72.040985106
453.000000000,69.715470754
454.000000000,68.827474370
455.000000000,69.755955172
456.000000000,68.571412511
457.000000000,70.228710639
458.000000000,71.129107036
459.000000000,68.099524930
460.000000000,70.910083396
461.000000000,69.466834417
462.000000000,68.845439669
463.000000000,69.206856878
464.000000000,69.802238248
465.000000000,70.161487324
466.000000000,71.850946218
467.000000000,70.956433534
468.000000000,73.134328564
469.000000000,72.007329180
470.000000000,72.747260605
471.000000000,73.501264869
472.000000000,74.884388184
473.000000000,73.817217394
474.000000000,71.917613338
475.000000000,72.864933538
476.000000000,73.302849559
477.000000000,72.664200833
478.000000000,74.643775191
479.000000000,73.334127936
480.000000000,71.408968782
481.000000000,75.045696082
482.000000000,74.362419464
483.000000000,76.481893915
484.000000000,75.337988120
485.000000000,74.721690426
486.000000000,73.104247859
487.000000000,74.148661001
488.000000000,74.075306316
489.000000000,74.316178907
490.000000000,73.981899577
491.000000000,74.646546093
492.000000000,73.754319431
493.000000000,73.367437566
494.000000000,74.297941864
495.000000000,73.101588346
496.000000000,72.862772402
497.000000000,74.271588863
498.000000000,73.458734344
499.000000000,73.575357102
500.000000000,71.817140938
501.000000000,72.996515705
502.000000000,72.686031850
503.000000000,73.084970297
504.000000000,73.056974065
505.000000000,70.522281924
506.000000000,72.592171709
507.000000000,72.494976628
508.000000000,71.896205454
509.000000000,71.641726773
510.000000000,73.139072029
511.000000000,73.091994752
512.000000000,73.289749437
513.000000000,72.234351722
514.000000000,74.692443487
515.000000000,74.927010132
516.000000000,74.168838486
517.000000000,76.068154153
518.000000000,76.413599506
